PB_ID;Product_Description;Name;Ookinete;Oocyst;Sporozoite;Liver;Merozoite;Ring;Trophozoite;Schizont;Female;Male;Further_Information
PBANKA_1452600;calcyclin binding protein, putative;N/A;0,84;6,23;1,14;2,25;0;1,96;2,52;1;0,64;2,32;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1452600"">PBANKA_1452600</a>"
PBANKA_1452700;conserved Plasmodium protein, unknown function;N/A;0,83;2,57;0,36;1,9;0,02;0,18;0,33;2,59;3,41;0,43;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1452700"">PBANKA_1452700</a>"
PBANKA_1452800;pre-mRNA-splicing factor CWC22, putative;CWC22;6,2;6,9;4,43;4,62;0,32;1,4;3,61;2,84;5,2;1,91;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1452800"">PBANKA_1452800</a>"
PBANKA_1452900;conserved protein, unknown function;N/A;1,59;0,71;1,34;1,45;0;0,13;1,98;0,96;2,48;2,34;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1452900"">PBANKA_1452900</a>"
PBANKA_1453000;conserved Plasmodium protein, unknown function;N/A;2,43;2,61;3,14;4,23;0,16;0,3;3,99;2,27;6,32;5,62;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453000"">PBANKA_1453000</a>"
PBANKA_1453100;sphingomyelin phosphodiesterase, putative;N/A;1,1;3,3;0,1;2,04;0,1;0,33;1,71;3,34;7,89;0,35;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453100"">PBANKA_1453100</a>"
PBANKA_1453200;BTB/POZ domain-containing protein, putative;N/A;5,73;5,57;0,1;5,1;0,04;1,38;3,87;1,83;4,51;3,09;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453200"">PBANKA_1453200</a>"
PBANKA_1453300;acyl-CoA synthetase, putative;ACS11;1,08;4,25;0,08;3,6;0,24;0,6;6,48;2,72;7,54;1,25;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453300"">PBANKA_1453300</a>"
PBANKA_1453400;protein kinase 2;PK2;3,77;1,95;0,79;0,91;0,01;0,05;0,79;3,64;4,53;0,88;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453400"">PBANKA_1453400</a>"
PBANKA_1453500;HD superfamily phosphohydrolase protein, putative;N/A;2,33;4,54;0,73;2,24;0;0,35;1,15;3,59;3,41;0,89;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453500"">PBANKA_1453500</a>"
PBANKA_1453600;mitochondrial ribosomal protein L23 precursor, putative;N/A;0,33;4,71;0,12;2,53;0;0,43;2,62;0,63;0,44;0,36;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453600"">PBANKA_1453600</a>"
PBANKA_1453700;AP2 domain transcription factor, putative;ApiAP2;0,56;1,14;0,12;5,9;0,06;0,61;8,82;1,88;3,19;4,39;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453700"">PBANKA_1453700</a>"
PBANKA_1453800;conserved Plasmodium protein, unknown function;N/A;0,35;3,01;0;0,5;0,04;0,38;0,75;0,14;1,98;1,1;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453800"">PBANKA_1453800</a>"
PBANKA_1453900;conserved protein, unknown function;N/A;0,9;0,64;0;0,38;0;0,24;0,69;0,11;7,22;0,09;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1453900"">PBANKA_1453900</a>"
PBANKA_1454000;DNA gyrase subunit B, putative;GyrB;0,58;4,92;0,06;6,35;0;1,47;7,06;0,9;2,85;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454000"">PBANKA_1454000</a>"
PBANKA_1454100;ATP-dependent zinc metalloprotease FTSH 1, putative;FTSH1;0,41;2,8;0,25;5,04;0,06;0,56;5,47;0,68;0,29;0,23;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454100"">PBANKA_1454100</a>"
PBANKA_1454200;conserved Plasmodium protein, unknown function;N/A;1,94;6,8;0,25;7,77;0,38;1,96;7,92;3,82;6,19;6,53;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454200"">PBANKA_1454200</a>"
PBANKA_1454300;vacuolar protein sorting-associated protein 16, putative;VPS16;1,56;3,63;0,55;3,08;0;0,74;2,99;0,64;1,97;1,22;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454300"">PBANKA_1454300</a>"
PBANKA_1454400;3-hydroxyisobutyryl-coenzyme A hydrolase, putative;N/A;0,46;1,69;0,06;1,26;0;0,5;1,3;0,05;1,56;0,27;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454400"">PBANKA_1454400</a>"
PBANKA_1454500;polyadenylation factor subunit 2, putative;PFS2;0,84;2,77;0;1,38;0;0,17;2,58;0,12;2,57;0,08;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454500"">PBANKA_1454500</a>"
PBANKA_1454600;conserved Plasmodium protein, unknown function;N/A;1,07;4,89;0,38;5,64;0,07;0,86;6,43;2,48;2,55;4,86;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454600"">PBANKA_1454600</a>"
PBANKA_1454700;ribosome-binding factor A, putative;N/A;0,19;2,77;0,03;2,01;0,04;0,47;1,03;0,03;0,37;0,58;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454700"">PBANKA_1454700</a>"
PBANKA_1454800;RNA-binding protein, putative;N/A;1,03;2,5;0,09;2,06;0,13;0,63;1,49;0,25;7,69;0,85;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454800"">PBANKA_1454800</a>"
PBANKA_1454900;conserved Plasmodium protein, unknown function;UIS8;2,28;3,88;6,6;4,34;0;0,26;3,07;0,57;1,44;0,03;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1454900"">PBANKA_1454900</a>"
PBANKA_1455000;mitochondrial carrier protein, putative;N/A;2;2,91;3,14;3,05;0;0,25;1,09;0,28;5,91;0,64;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455000"">PBANKA_1455000</a>"
PBANKA_1455100;replication factor C subunit 4, putative;RFC4;0,46;5,81;0;6,58;0,05;2,12;7,19;0,29;3,44;7,94;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455100"">PBANKA_1455100</a>"
PBANKA_1455200;ATP-dependent RNA helicase DBP9, putative;DBP9;2,85;5,58;0,84;3,02;0,75;0,76;1,55;3,36;1,05;0,47;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455200"">PBANKA_1455200</a>"
PBANKA_1455300;tetratricopeptide repeat protein, putative;N/A;3,63;4,21;0,97;5,02;0,66;1,71;4,02;3,55;2,16;0,21;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455300"">PBANKA_1455300</a>"
PBANKA_1455400;sulfhydryl oxidase, putative;QSOX;0,83;0,76;3,91;0,47;0;0,04;1,05;1,77;1,59;0,34;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455400"">PBANKA_1455400</a>"
PBANKA_1455500;conserved Plasmodium protein, unknown function;N/A;2,42;3,71;1,72;2,18;0,03;0,77;3,54;1,7;2,97;1,49;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455500"">PBANKA_1455500</a>"
PBANKA_1455600;queuine tRNA-ribosyltransferase, putative;TGT;4,56;6,46;6,73;5,01;0,14;1,56;5,53;2,62;5,47;3,85;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455600"">PBANKA_1455600</a>"
PBANKA_1455700;conserved Plasmodium protein, unknown function;N/A;0,34;0,59;1,59;0,2;0,04;0,59;0,48;0,06;2,63;3,23;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455700"">PBANKA_1455700</a>"
PBANKA_1455800;GAS8-like protein, putative;N/A;0,33;0,25;0,03;0,46;0;1,01;0,91;0,07;2,07;5,75;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455800"">PBANKA_1455800</a>"
PBANKA_1455900;conserved protein, unknown function;N/A;0,3;2,84;0,03;2,54;0;0,49;2,83;0,14;2,04;2,26;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1455900"">PBANKA_1455900</a>"
PBANKA_1456000;protein farnesyltransferase subunit alpha, putative;N/A;1,64;3,66;1,24;2,72;0,07;0,82;2,02;0,05;1,13;0,84;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456000"">PBANKA_1456000</a>"
PBANKA_1456100;40S ribosomal protein S17, putative;N/A;3,12;9,65;0,63;8,21;1,84;8,25;9,06;2,91;6,43;3,43;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456100"">PBANKA_1456100</a>"
PBANKA_1456200;rab specific GDP dissociation inhibitor, putative;rabGDI;0,74;0,88;0,08;0,8;0,01;0,66;5,35;0,39;3,58;1,02;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456200"">PBANKA_1456200</a>"
PBANKA_1456300;mitochondrial import inner membrane translocase subunit TIM13, putative;TIM13;2,47;6,38;0,1;3,68;0,04;1,76;2,2;0,12;3,7;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456300"">PBANKA_1456300</a>"
PBANKA_1456400;SNARE protein, putative;STX16;0,71;2,61;0,02;4,77;0,17;1,44;3,56;0,26;1,01;1,38;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456400"">PBANKA_1456400</a>"
PBANKA_1456500;zinc finger protein, putative;N/A;1,64;4,09;0,15;2,42;0;0,44;0,85;2,23;1,05;0,31;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456500"">PBANKA_1456500</a>"
PBANKA_1456600;dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST5, putative;OST5;0,28;1,73;0,01;1,38;0;0,19;0,7;0,73;0,3;0,13;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456600"">PBANKA_1456600</a>"
PBANKA_1456700;conserved Plasmodium protein, unknown function;N/A;7,4;0,44;3,27;1,17;0;0;0,09;0,15;0,84;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456700"">PBANKA_1456700</a>"
PBANKA_1456800;vacuolar-sorting protein SNF7, putative;SNF7;6,7;6,15;3,72;5,33;0;0,38;6,4;3,39;4,65;0,53;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456800"">PBANKA_1456800</a>"
PBANKA_1456900;translation initiation factor SUI1, putative;N/A;10,34;9,39;8,4;6,48;2,02;4,42;10,58;11,84;8,44;9,08;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1456900"">PBANKA_1456900</a>"
PBANKA_1457000;ubiquitin-conjugating enzyme E2, putative;N/A;0,5;0,31;0;0,89;0,07;0,04;1,98;4,98;2,39;0,21;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457000"">PBANKA_1457000</a>"
PBANKA_1457100;WD repeat-containing protein 82, putative;WDR82;0,23;3,2;0,02;2,06;0;0,26;1,91;2,24;1,16;0,21;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457100"">PBANKA_1457100</a>"
PBANKA_1457200;double C2-like domain-containing protein, putative;DOC2;0,57;0,7;0,45;4,72;0,13;0,55;4,14;2,58;3,81;5,7;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457200"">PBANKA_1457200</a>"
PBANKA_1457300;glucose inhibited division protein a homologue, putative;N/A;1,47;5,88;2,9;3,96;0,06;1,24;0,94;0,2;1,78;0,38;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457300"">PBANKA_1457300</a>"
PBANKA_1457400;N-alpha-acetyltransferase 15, NatA auxiliary subunit, putative;N/A;1,06;5,14;1;1,34;0,43;0,91;1,01;0,78;1,22;0,88;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457400"">PBANKA_1457400</a>"
PBANKA_1457500;RNA polymerase II transcription factor B subunit 2, putative;TFB2;3,73;6,29;2,91;3,2;0,53;0,44;2,68;0,24;1,89;2,58;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457500"">PBANKA_1457500</a>"
PBANKA_1457550;ACEA small nucleolar RNA U3;N/A;4,72;6,38;3,9;4,6;6,31;3,64;6,82;6,48;3,04;0,62;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457550"">PBANKA_1457550</a>"
PBANKA_1457600;RNA-binding protein, putative;N/A;1,08;4,64;0,02;3,27;0,14;1,2;3,84;0,29;1,01;1,06;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457600"">PBANKA_1457600</a>"
PBANKA_1457700;conserved Plasmodium protein, unknown function;PSOP26;10,8;6,09;0,14;0,06;0;0,02;0,14;0,03;0,18;0,76;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457700"">PBANKA_1457700</a>"
PBANKA_1457800;ADP-ribosylation factor GTPase-activating protein, putative;ARFGAP1;2,18;3;0,96;1,3;0;0,28;5,23;1,86;2,61;4,53;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457800"">PBANKA_1457800</a>"
PBANKA_1457900;conserved protein, unknown function;N/A;3,87;5,08;2,59;5,17;0,05;0,66;4,19;3,09;3,02;3,03;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1457900"">PBANKA_1457900</a>"
PBANKA_1458000;translation machinery-associated protein 46, putative;N/A;2,98;5,07;2,74;2,68;0,25;1,4;3,16;0,83;0,68;0,93;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458000"">PBANKA_1458000</a>"
PBANKA_1458100;conserved Plasmodium protein, unknown function;N/A;2,35;5,11;3,92;3,01;0,01;1,04;2,36;0,54;1,44;2,95;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458100"">PBANKA_1458100</a>"
PBANKA_1458200;5-formyltetrahydrofolate cyclo-ligase, putative;N/A;0,94;1,29;0,85;0,62;0,01;0,11;1,13;0,53;1,24;3,75;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458200"">PBANKA_1458200</a>"
PBANKA_1458300;kinesin-13, putative;N/A;1,72;3,8;2,84;4,96;0,14;0,29;6,22;3,08;5,93;6,86;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458300"">PBANKA_1458300</a>"
PBANKA_1458400;conserved Plasmodium protein, unknown function;N/A;0,63;2,5;0,06;1;0;0,42;1,08;0,08;1,36;2,95;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458400"">PBANKA_1458400</a>"
PBANKA_1458500;NEDD8-conjugating enzyme UBC12, putative;UBC12;1,07;2,37;0;1,65;0;0,5;0,96;0,05;1,26;0,91;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458500"">PBANKA_1458500</a>"
PBANKA_1458600;50S ribosomal protein L3, mitochondrial, putative;N/A;3,4;5,16;0,67;1,71;0;0,54;0,61;0,02;1,72;0,19;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458600"">PBANKA_1458600</a>"
PBANKA_1458700;conserved Plasmodium protein, unknown function;N/A;1,74;2,85;0,04;3,21;0,08;0,81;3,81;1,55;0,85;1,25;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458700"">PBANKA_1458700</a>"
PBANKA_1458800;kinesin, putative;N/A;1,49;2,34;0,03;0,83;0,06;0,49;1,3;0,58;3,15;8,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458800"">PBANKA_1458800</a>"
PBANKA_1458900;epsin-like protein, putative;EpsL;1,32;5,44;0,02;2,73;0,18;0,58;5,4;2,36;5,34;4,31;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1458900"">PBANKA_1458900</a>"
PBANKA_1459000;ankyrin-repeat protein, putative;N/A;0,78;2,1;0,08;0,19;0,12;0,05;0,31;0,41;0,53;0,32;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459000"">PBANKA_1459000</a>"
PBANKA_1459100;conserved Plasmodium protein, unknown function;N/A;2,94;1,87;0,05;1,65;0;0,29;0,46;0,21;3,36;3,51;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459100"">PBANKA_1459100</a>"
PBANKA_1459200;delta-aminolevulinic acid synthetase;ALAS;0,43;2,04;0,14;0,76;0;0;0,2;0,09;0,21;0,23;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459200"">PBANKA_1459200</a>"
PBANKA_1459300;actin I;ACT1;4,02;5,67;1,09;9,88;0,31;2,59;13,39;11,18;9,3;2,47;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459300"">PBANKA_1459300</a>"
PBANKA_1459400;clathrin adaptor domain-containing protein, putative;N/A;1,11;4;0,28;2,04;0,19;1,24;1,99;4,19;5,21;3,1;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459400"">PBANKA_1459400</a>"
PBANKA_1459500;myosin A tail domain interacting protein MTIP, putative;MTIP;7,43;3,91;0,53;1,49;0,67;0,38;1,35;5,81;10,64;5,06;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459500"">PBANKA_1459500</a>"
PBANKA_1459600;methyltransferase, putative;N/A;0,97;1,69;0,26;0,49;0,01;0,18;0,65;0,15;0,74;0,5;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459600"">PBANKA_1459600</a>"
PBANKA_1459700;pre-mRNA-splicing factor CWC26, putative;BUD13;1,46;4,77;0,51;3,93;0,18;1,02;3,49;0,68;0,83;1,99;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459700"">PBANKA_1459700</a>"
PBANKA_1459800;conserved Plasmodium protein, unknown function;N/A;2,83;4,45;0,04;2,54;0;0,56;2,12;0,09;1,72;0,6;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459800"">PBANKA_1459800</a>"
PBANKA_1459900;signal recognition particle receptor subunit beta, putative;SRPRB;2,44;5,18;0,58;3,83;0,04;0,45;5,09;0,62;2,99;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1459900"">PBANKA_1459900</a>"
PBANKA_1460000;rac-beta serine/threonine protein kinase, putative;PKB;5,33;0,37;3,22;0,73;0;0,11;1,11;0,09;0,38;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460000"">PBANKA_1460000</a>"
PBANKA_1460100;conserved protein, unknown function;N/A;1,74;2,02;0,25;1,64;0,01;0,2;2,2;0,3;0,41;0,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460100"">PBANKA_1460100</a>"
PBANKA_1460200;conserved protein, unknown function;N/A;3,3;4,24;2,05;2,58;0,08;0,98;2,96;0,74;1,86;1,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460200"">PBANKA_1460200</a>"
PBANKA_1460300;GPI mannosyltransferase 2, putative;N/A;1,44;1,54;0,33;1,65;0;0,25;1,71;0,21;0,86;0,38;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460300"">PBANKA_1460300</a>"
PBANKA_1460400;peptidyl-prolyl cis-trans isomerase FKBP35, putative;FKBP35;1,23;6,48;1,54;4,09;0;3,1;4,47;0,35;1,84;0,8;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460400"">PBANKA_1460400</a>"
PBANKA_1460500;serine/threonine protein kinase, putative;N/A;1,18;1,06;2,25;1,12;0;0,12;0,91;2,35;3,38;1,7;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460500"">PBANKA_1460500</a>"
PBANKA_1460600;conserved Plasmodium protein, unknown function;N/A;4,73;2,21;1,14;1,59;0,03;0,07;0,6;1,65;1,78;0,49;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460600"">PBANKA_1460600</a>"
PBANKA_1460700;dipeptidyl aminopeptidase 2;DPAP2;2,12;2,41;0,12;1,24;0,52;0,15;0,25;0,42;9,08;0,13;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460700"">PBANKA_1460700</a>"
PBANKA_1460800;U3 small nucleolar RNA-associated protein 11, putative;UTP11;1,37;4,12;0,01;2,03;0,71;1,76;1,89;0,76;0,96;0,61;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460800"">PBANKA_1460800</a>"
PBANKA_1460900;tRNA-splicing endonuclease, putative;N/A;0,73;1,24;0,08;1,27;0,05;0,19;1,95;0,24;1,24;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1460900"">PBANKA_1460900</a>"
PBANKA_1461000;methyltransferase, putative;N/A;5,6;3,17;0,02;1,09;0,09;0,96;0,6;0,47;0,53;0,14;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461000"">PBANKA_1461000</a>"
PBANKA_1461100;pre-mRNA-splicing factor RBM22, putative;RBM22;5;4,24;1,04;4,41;0,17;0,33;3,66;3,31;2,68;0,82;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461100"">PBANKA_1461100</a>"
PBANKA_1461200;conserved protein, unknown function;N/A;1,85;5,4;0,14;3,32;0;0,81;0,85;0,01;2,18;3,73;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461200"">PBANKA_1461200</a>"
PBANKA_1461300;conserved Plasmodium protein, unknown function;N/A;6,05;4,73;1,04;0,91;0,44;0,53;0,46;0,32;10,19;2,47;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461300"">PBANKA_1461300</a>"
PBANKA_1461400;bax inhibitor 1, putative;N/A;6,39;6,16;1,53;2,96;0,44;0,62;8,18;9,03;4,87;5,42;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461400"">PBANKA_1461400</a>"
PBANKA_1461500;conserved Plasmodium protein, unknown function;N/A;2,28;1,27;0,36;2,91;0,04;0,31;3,39;0,09;3,59;0,05;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461500"">PBANKA_1461500</a>"
PBANKA_1461600;conserved Plasmodium protein, unknown function;N/A;4,51;5,33;3,28;5,31;1,1;1,11;4,97;3,8;3,13;2,26;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461600"">PBANKA_1461600</a>"
PBANKA_1461700;conserved Plasmodium protein, unknown function;N/A;0,79;1,9;0,38;1,33;0;0,65;0,07;0,03;1,28;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461700"">PBANKA_1461700</a>"
PBANKA_1461800;26S protease regulatory subunit 8, putative;RPT6;3,05;6,26;0,06;6,41;0,05;2,64;7,61;0,96;2,71;0,23;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461800"">PBANKA_1461800</a>"
PBANKA_1461900;conserved Plasmodium protein, unknown function;N/A;1,15;2,31;0,09;0,74;0;0,18;0,79;0,05;0,21;0,08;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1461900"">PBANKA_1461900</a>"
PBANKA_1462000;conserved protein, unknown function;N/A;3,35;6,87;0,77;2,84;0,39;1,97;2,17;0,77;2,79;0,22;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462000"">PBANKA_1462000</a>"
PBANKA_1462100;conserved Plasmodium protein, unknown function;N/A;3,78;1,41;0,1;1,11;0;0,41;1,52;0,07;0,52;3,23;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462100"">PBANKA_1462100</a>"
PBANKA_1462200;protein phosphatase PPM4;PPM4;3,12;3,65;2,1;1,13;0,14;1,04;2,74;0,4;2,19;1,57;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462200"">PBANKA_1462200</a>"
PBANKA_1462300;conserved Plasmodium protein, unknown function;N/A;1,15;0,5;0,32;0,2;0;0,14;0,08;0,13;0,84;0,09;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462300"">PBANKA_1462300</a>"
PBANKA_1462400;protein CutA, putative;N/A;3,47;2,2;0,58;3,62;0;0,8;1,58;0,27;1,57;0,11;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462400"">PBANKA_1462400</a>"
PBANKA_1462500;leucine-rich repeat protein;LRR12;0,54;1,63;0,06;0,58;0;0,04;0,44;0,2;0;0,04;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462500"">PBANKA_1462500</a>"
PBANKA_1462600;conserved Plasmodium protein, unknown function;N/A;0,12;0,61;0,02;5,11;0;0;0,17;0,03;0,26;0;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462600"">PBANKA_1462600</a>"
PBANKA_1462700;THO complex subunit 2, putative;THO2;5,27;5,87;2,37;5,13;0,31;2,59;5,86;2,31;3,39;0,82;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462700"">PBANKA_1462700</a>"
PBANKA_1462800;ribosomal RNA small subunit methyltransferase A2, putative;KsgA2;6,49;4,61;0,37;3,4;0,29;0,99;2,37;0,65;1,24;0,18;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462800"">PBANKA_1462800</a>"
PBANKA_1462900;rRNA-processing protein FCF2, putative;FCF2;5,93;5,34;0,47;2,66;1,51;1,42;1,94;1,74;1,39;0,68;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1462900"">PBANKA_1462900</a>"
PBANKA_1463000;osmiophilic body protein G377;G377;3,51;0,62;0,07;0,7;0,39;0,83;0,73;0,49;9,9;0,36;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463000"">PBANKA_1463000</a>"
PBANKA_1463100;CSC1-like protein, putative;N/A;4,65;3,84;0,02;2,43;0,08;0,34;2,5;2,73;2,43;3,52;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463100"">PBANKA_1463100</a>"
PBANKA_1463200;vacuolar protein sorting-associated protein 26, putative;VPS26;1,52;1,76;0;1,07;0,04;0,23;4,43;1,02;2,31;1,01;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463200"">PBANKA_1463200</a>"
PBANKA_1463300;conserved Plasmodium protein, unknown function;N/A;1,5;0,85;0,18;0,69;1,24;0,38;0,69;0,81;8,45;1,64;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463300"">PBANKA_1463300</a>"
PBANKA_1463400;AP-3 complex subunit sigma, putative;N/A;0,73;2,62;0,04;2,81;0,07;0,75;1,6;0,15;0,84;0,12;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463400"">PBANKA_1463400</a>"
PBANKA_1463500;translation initiation factor eIF-2B subunit beta, putative;N/A;3,67;3,48;0,32;2,49;0,13;1,03;2,98;0,6;1,31;0,58;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463500"">PBANKA_1463500</a>"
PBANKA_1463600;transcription initiation factor IIA subunit 2, putative;N/A;0,29;1,64;0,08;0,26;0;0,08;1,37;0,06;0,43;0,26;"<a href=""https://plasmodb.org/plasmo/app/record/gene/PBANKA_1463600"">PBANKA_1463600</a>"
